country,year,Population,Population_density,Net_migration,Migration_percentage,iso3c,iso2c,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Small states,2006,33079043.0,13.23305696,205189.0,0.00620299081808382,SST,S1,Aggregates,,Aggregates,Aggregates,,,
Small states,2005,32425757.0,13.04188711,83390.0,0.00257172099328321,SST,S1,Aggregates,,Aggregates,Aggregates,,,
Small states,2004,31893127.0,12.82771085,-20054.0,-0.0006287875127453,SST,S1,Aggregates,,Aggregates,Aggregates,,,
Small states,2003,31425957.0,12.63131119,-36524.0,-0.00116222395391172,SST,S1,Aggregates,,Aggregates,Aggregates,,,
Small states,2002,30971830.0,12.44882997,-43493.0,-0.00140427607926299,SST,S1,Aggregates,,Aggregates,Aggregates,,,
Small states,2001,30514882.0,12.26516411,-36126.0,-0.00118388135992136,SST,S1,Aggregates,,Aggregates,Aggregates,,,
South Asia,2021,1901911604.0,398.7135762,-925916.0,-0.000486834402846411,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2020,1882531620.0,394.6507887,-302152.0,-0.000160503014552286,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2019,1861598514.0,390.2620415,-2281362.0,-0.00122548550766623,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2018,1840534093.0,385.8461736,-2409118.0,-0.00130892332239998,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2017,1818931519.0,381.3148119,-2181786.0,-0.00119948770869586,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2016,1797072648.0,376.7323901,-2552785.0,-0.0014205240966975,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2015,1775545180.0,372.2215495,-3523806.0,-0.00198463324937752,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2014,1754030304.0,367.6482476,-2708921.0,-0.00154439806075323,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2013,1731683901.0,362.964397,-2752864.0,-0.00158970352407289,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2012,1708706729.0,358.148336,-2427962.0,-0.00142093547054791,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2011,1684898004.0,353.1579797,-1412371.0,-0.000838253114815844,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2010,1660546144.0,348.0537814,-1730760.0,-0.00104228359221073,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2009,1636411632.0,342.9951395,-2232173.0,-0.00136406571326547,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2008,1612709085.0,338.0270384,-2844393.0,-0.00176373595613495,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2007,1589454615.0,333.1528552,-3496468.0,-0.00219979102706244,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2006,1565892885.0,328.2142696,-2682220.0,-0.00171290132658084,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2005,1541263909.0,323.0519872,-1920218.0,-0.00124587229272491,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2004,1515703001.0,317.6943699,-1730551.0,-0.00114174808577818,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2003,1489358080.0,312.0623388,-1176448.0,-0.000789902721043417,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2002,1462070145.0,306.3447502,-341162.0,-0.000233341745720414,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia,2001,1434314654.0,300.5291954,-531153.0,-0.000370318324865974,SAS,8S,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2021,1901911604.0,398.7135762,-925916.0,-0.000486834402846411,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2020,1882531620.0,394.6507887,-302152.0,-0.000160503014552286,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2019,1861598514.0,390.2620415,-2281362.0,-0.00122548550766623,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2018,1840534093.0,385.8461736,-2409118.0,-0.00130892332239998,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2017,1818931519.0,381.3148119,-2181786.0,-0.00119948770869586,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2016,1797072648.0,376.7323901,-2552785.0,-0.0014205240966975,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2015,1775545180.0,372.2215495,-3523806.0,-0.00198463324937752,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2014,1754030304.0,367.6482476,-2708921.0,-0.00154439806075323,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2013,1731683901.0,362.964397,-2752864.0,-0.00158970352407289,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2012,1708706729.0,358.148336,-2427962.0,-0.00142093547054791,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2011,1684898004.0,353.1579797,-1412371.0,-0.000838253114815844,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2010,1660546144.0,348.0537814,-1730760.0,-0.00104228359221073,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2009,1636411632.0,342.9951395,-2232173.0,-0.00136406571326547,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2008,1612709085.0,338.0270384,-2844393.0,-0.00176373595613495,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2007,1589454615.0,333.1528552,-3496468.0,-0.00219979102706244,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2006,1565892885.0,328.2142696,-2682220.0,-0.00171290132658084,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2005,1541263909.0,323.0519872,-1920218.0,-0.00124587229272491,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2004,1515703001.0,317.6943699,-1730551.0,-0.00114174808577818,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2003,1489358080.0,312.0623388,-1176448.0,-0.000789902721043417,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2002,1462070145.0,306.3447502,-341162.0,-0.000233341745720414,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
South Asia (IDA & IBRD),2001,1434314654.0,300.5291954,-531153.0,-0.000370318324865974,TSA,T5,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa,2021,1181163013.0,49.43994733,-444246.0,-0.000376108966425957,,,,,,,,,
Sub-Saharan Africa,2020,1151302081.0,48.19005812,-148716.0,-0.0001291720065952,,,,,,,,,
Sub-Saharan Africa,2019,1121549049.0,46.94459428,-515962.0,-0.000460044079623663,,,,,,,,,
Sub-Saharan Africa,2018,1092403973.0,45.72469449,-621993.0,-0.000569380023666391,,,,,,,,,
Sub-Saharan Africa,2017,1063885274.0,44.53101696,-543898.0,-0.000511237455101761,,,,,,,,,
Sub-Saharan Africa,2016,1036155989.0,43.37033141,-1031994.0,-0.00099598324089791,,,,,,,,,
Sub-Saharan Africa,2015,1008698799.0,42.22107098,34532.0,3.42342035444418E-05,,,,,,,,,
Sub-Saharan Africa,2014,981506608.0,41.08298065,-480026.0,-0.000489070573837644,,,,,,,,,
Sub-Saharan Africa,2013,955096702.0,39.97746123,-470147.0,-0.00049225067892654,,,,,,,,,
Sub-Saharan Africa,2012,929328653.0,38.89882701,-721107.0,-0.000775944008260337,,,,,,,,,
Sub-Saharan Africa,2011,904282154.0,38.04782458,-882413.0,-0.000975816006206399,,,,,,,,,
Sub-Saharan Africa,2010,879797419.0,37.01801459,-635793.0,-0.000722658405525511,,,,,,,,,
Sub-Saharan Africa,2009,855885698.0,36.01295646,-694094.0,-0.000810965765197305,,,,,,,,,
Sub-Saharan Africa,2008,832642735.0,35.03501402,-606739.0,-0.000728690679082187,,,,,,,,,
Sub-Saharan Africa,2007,810019264.0,34.08303462,-440265.0,-0.000543524110557449,,,,,,,,,
Sub-Saharan Africa,2006,788110000.0,33.16122723,-507478.0,-0.000643917727220819,,,,,,,,,
Sub-Saharan Africa,2005,766978666.0,32.27207551,-495797.0,-0.00064642867132891,,,,,,,,,
Sub-Saharan Africa,2004,746546802.0,31.41242596,-373224.0,-0.000499933827323528,,,,,,,,,
Sub-Saharan Africa,2003,726785433.0,30.77331586,-442393.0,-0.000608698220840648,,,,,,,,,
Sub-Saharan Africa,2002,707693440.0,29.96492881,-491343.0,-0.000694287910878473,,,,,,,,,
Sub-Saharan Africa,2001,689161982.0,29.18027576,-448465.0,-0.000650739610880044,,,,,,,,,
Sub-Saharan Africa (excluding high income),2021,1181063755.0,49.43674455,-444392.0,-0.000376264192444039,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2020,1151203619.0,48.18686459,-148862.0,-0.0001293098784117,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2019,1121451424.0,46.94141182,-516267.0,-0.00046035609652942,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2018,1092307211.0,45.72152466,-622269.0,-0.000569683138345591,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2017,1063789431.0,44.52786262,-544157.0,-0.000511526984704551,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2016,1036061312.0,43.36720352,-1032245.0,-0.000996316519152102,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2015,1008605380.0,42.21797362,34287.0,3.39944647132459E-05,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2014,981415249.0,41.0799476,-480289.0,-0.000489384081294216,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2013,955006753.0,39.97446591,-470470.0,-0.000492635259930983,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2012,929240350.0,38.89587983,-721476.0,-0.000776414842510874,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2011,904194713.0,38.04488182,-882791.0,-0.000976328424959503,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2010,879707649.0,37.01495388,-636169.0,-0.0007231595641156,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2009,855798400.0,36.00998022,-694411.0,-0.000811418904265303,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2008,832555779.0,35.03203324,-607044.0,-0.000729133128748602,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2007,809934231.0,34.08011634,-440541.0,-0.00054392194222496,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2006,788025400.0,33.15830932,-507737.0,-0.000644315525870105,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2005,766895808.0,32.26921369,-496048.0,-0.000646825807137545,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2004,746464327.0,31.40956361,-373469.0,-0.000500317277720359,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2003,726702652.0,30.77041009,-442656.0,-0.000609129468265653,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2002,707609717.0,29.96196741,-491663.0,-0.0006948222843582,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (excluding high income),2001,689080780.0,29.17740582,-448828.0,-0.00065134308346258,SSA,ZF,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2021,1181163013.0,49.43994733,-444246.0,-0.000376108966425957,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2020,1151302081.0,48.19005812,-148716.0,-0.0001291720065952,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2019,1121549049.0,46.94459428,-515962.0,-0.000460044079623663,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2018,1092403973.0,45.72469449,-621993.0,-0.000569380023666391,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2017,1063885274.0,44.53101696,-543898.0,-0.000511237455101761,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2016,1036155989.0,43.37033141,-1031994.0,-0.00099598324089791,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2015,1008698799.0,42.22107098,34532.0,3.42342035444418E-05,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2014,981506608.0,41.08298065,-480026.0,-0.000489070573837644,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2013,955096702.0,39.97746123,-470147.0,-0.00049225067892654,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2012,929328653.0,38.89882701,-721107.0,-0.000775944008260337,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2011,904282154.0,38.04782458,-882413.0,-0.000975816006206399,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2010,879797419.0,37.01801459,-635793.0,-0.000722658405525511,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2009,855885698.0,36.01295646,-694094.0,-0.000810965765197305,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2008,832642735.0,35.03501402,-606739.0,-0.000728690679082187,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2007,810019264.0,34.08303462,-440265.0,-0.000543524110557449,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2006,788110000.0,33.16122723,-507478.0,-0.000643917727220819,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2005,766978666.0,32.27207551,-495797.0,-0.00064642867132891,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2004,746546802.0,31.41242596,-373224.0,-0.000499933827323528,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2003,726785433.0,30.77331586,-442393.0,-0.000608698220840648,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2002,707693440.0,29.96492881,-491343.0,-0.000694287910878473,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Sub-Saharan Africa (IDA & IBRD countries),2001,689161982.0,29.18027576,-448465.0,-0.000650739610880044,TSS,T6,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2021,2776124854.0,50.59531625,113665.0,4.09437636914006E-05,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2020,2765716827.0,50.41950455,596612.0,0.000215716950548097,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2019,2752025737.0,50.16683675,81044.0,2.94488524981407E-05,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2018,2735017750.0,49.8560761,422178.0,0.000154360241354923,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2017,2716214857.0,49.51330335,250831.0,9.23457875040995E-05,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2016,2695996374.0,49.14453171,-248108.0,-9.20283136849649E-05,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2015,2675824754.0,48.77679001,813531.0,0.000304030000015464,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2014,2654785044.0,48.39333856,597405.0,0.00022502951843509,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2013,2632878553.0,47.99389662,628674.0,0.00023877819935282,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2012,2610195637.0,47.5781699,867324.0,0.000332283139127781,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2011,2587915297.0,47.17186306,-757469.0,-0.000292694664650765,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2010,2567922649.0,46.80778342,-323950.0,-0.000126152553748514,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2009,2549122048.0,46.46508665,-685960.0,-0.000269096570145863,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2008,2529819216.0,46.11061563,-679523.0,-0.000268605359506447,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2007,2511010944.0,45.76707364,-1830736.0,-0.000729083242099959,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2006,2493607365.0,45.44968282,-2303746.0,-0.000923860761856548,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2005,2475204158.0,45.19439632,-1107947.0,-0.000447618430350099,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2004,2455899822.0,44.84199107,-836855.0,-0.000340752905514889,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2003,2436604576.0,44.48989976,-1109999.0,-0.000455551553556632,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2002,2416905279.0,44.13024344,-885328.0,-0.000366306453005186,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
Upper middle income,2001,2396527322.0,43.75629145,-1091289.0,-0.000455362636587541,UMC,XT,Aggregates,,Aggregates,Aggregates,,,
World,2021,7888305693.0,60.78322133,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2020,7820205606.0,60.1835088,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2019,7741774583.0,59.5781121,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2018,7660371127.0,58.95127645,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2017,7576441961.0,58.30570681,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2016,7490415449.0,57.6404443,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2015,7403850164.0,56.97860078,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2014,7317040295.0,56.31210317,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2013,7229303088.0,55.63661044,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2012,7141386257.0,54.95925426,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2011,7054044372.0,54.33894214,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2010,6969985525.0,53.69183502,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2009,6885663352.0,53.04324797,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2008,6801440971.0,52.39381723,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2007,6717567584.0,51.7413824,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2006,6635110367.0,51.10617438,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2005,6552700448.0,50.51024397,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2004,6470924346.0,49.88094287,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2003,6389462496.0,49.30869607,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2002,6308140970.0,48.6837998,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
World,2001,6226348086.0,48.05173911,0.0,0.0,WLD,1W,Aggregates,,Aggregates,Aggregates,,,
Afghanistan,2021,40099462.0,61.48055441,-183672.0,-0.00458041058007212,AFG,AF,South Asia,South Asia,Low income,IDA,Kabul,69.1761,34.5228
Afghanistan,2020,38972230.0,59.75228064,166821.0,0.00428050948072512,AFG,AF,South Asia,South Asia,Low income,IDA,Kabul,69.1761,34.5228
Afghanistan,2019,37769499.0,57.90825169,-8082.0,-0.000213982187055221,AFG,AF,South Asia,South Asia,Low income,IDA,Kabul,69.1761,34.5228
Afghanistan,2018,36686784.0,56.24823145,-47205.0,-0.00128670313538521,AFG,AF,South Asia,South Asia,Low income,IDA,Kabul,69.1761,34.5228
Afghanistan,2017,35643418.0,54.64854116,-47090.0,-0.00132114153586505,AFG,AF,South Asia,South Asia,Low income,IDA,Kabul,69.1761,34.5228
Afghanistan,2016,34636207.0,53.10428376,-90238.0,-0.00260530836993785,AFG,AF,South Asia,South Asia,Low income,IDA,Kabul,69.1761,34.5228
